Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3XF5xLJHOQQRbWya6hBp7d,"6qqNVTkY8uBg9cP3Jd7DAH","you should see me in a crown","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,180952,76,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"art pop,pop",0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,4
2NWaWZZLFMcr5P4uI2KvWy,"1iXdpCz3AeLEAvzqeNodt8","En El Radio Un Cochinero","En El Radio Un Cochinero","Victor Cibrian",2022-05-13,223431,65,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"corrido,corridos tumbados,sierreno",0.696,0.623,6,-8.738,0,0.0438,0.466,0.00000861,0.0983,0.965,154.028,3
2KOR0FNI6I9OgSH0w59oCI,"5ja9cfKWW8Zj9aloyK8WuY,36zaLvAR3hvPMtlSqgQs2i","FIGHT CLUB","PHONK CLUB","MoonDeity,EL$E",2022-10-21,116767,46,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"gym phonk,drift phonk",0.701,0.9,1,1.099,1,0.129,0.00158,0.946,0.626,0.506,109.135,4
74xJ93SJIeY3yunnJ3lbGm,"6G43BFwUJvFWbev3knhgEa","Calle de la Llorería","Calle de la Llorería","Rayden",2021-12-20,180000,38,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap conciencia,spanish hip hop",0.588,0.897,4,-3.255,1,0.231,0.0522,0,0.73,0.612,94.152,4
2HXixVqzzm9rEUIMAWzshl,"1Fmb52lZ6Jv7FMWXXTPO3K","I Hate Myself for Loving You","Up Your Alley","Joan Jett & the Blackhearts",1988-05-23,246800,67,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"glam punk,rock",0.611,0.882,9,-11.225,1,0.0538,0.0847,0.00000108,0.192,0.605,117.932,4
5Kc2wsk09yBPe4RDQMwXF4,"2Zmqdz7cF17LbLOz3Kwnqg","Purple Passion","Beethoven Virus","Diana",2006-07-25,227200,29,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"",0.572,0.977,2,-3.651,0,0.0535,0.0309,0.728,0.223,0.816,168.011,4
619p8Frf2gdv76xeN7At76,"2TQwXfupr6fAEV5AgNqIO5","I Can Do Anything / Finale","The Boys: Season 3 (Amazon Original Series Soundtrack)","Christopher Lennertz",2022-07-08,65728,60,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"soundtrack,video game music",0.475,0.373,9,-9.069,1,0.0472,0.584,0.73,0.416,0.137,123.664,4
1K45maA9jDR1kBRpojtPmO,"57DlMWmbVIf2ssJ8QBpBau,3Ww8GMbCDMAGwJJ2hd7z7z,5LfTnYThnXuwit6WrCgqiS","Attack of the Killer Queen","DELTARUNE Chapter 2 (Original Game Soundtrack)","Toby Fox,Lena Raine,Marcy Nabors",2021-09-17,120000,58,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"indie game soundtrack,pixel,spectra,video game music",0.46,0.978,10,-7.974,1,0.0477,0.391,0.176,0.249,0.456,144.017,4
299X2r8Ei0ecTat3CdmdaA,"2Zmqdz7cF17LbLOz3Kwnqg","Beethoven Virus","Beethoven Virus","Diana",2006-07-25,219800,50,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"",0.541,0.956,9,-3.781,0,0.113,0.0124,0.841,0.0643,0.673,156.025,4
78OBZL4Z6QHdwwloWIh0Lt,"7FBcuc1gsnv6Y1nwFtNRCb","Teenagers","The Black Parade / Living with Ghosts (The 10th Anniversary Edition)","My Chemical Romance",2016-09-23,161920,48,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"emo,modern rock,pop punk,pov: indie,rock",0.463,0.857,4,-3.063,1,0.0632,0.0506,0,0.184,0.856,111.647,4
4oMyggIzClkOcCTvotFLkP,"5xegBBY3vjR75woVR9kiy7","Why Not","Why Not","Ghostface Playa",2022-04-01,165000,68,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"drift phonk",0.725,0.984,9,-1.638,1,0.0351,0.000718,0.895,0.372,0.931,119.983,4
080PmEUcM6GjVE13suRCfq,"1gEHdJ4DIEL2JuyRnNfMkt","Fire Magic","Fire Magic","Virtual Mage",2021-06-11,197500,27,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"mallsoft",0.684,0.552,5,-9.745,0,0.0335,0.126,0.763,0.193,0.565,95.985,4
3VSt7R9LHTomKGP1RhkvuT,"5KQX0Ui06LVm6PApyicRFK","Una y Otra Vez","Una y Otra Vez","Rombai",2017-04-28,199776,43,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"cumbia pop",0.685,0.799,0,-5.945,0,0.0542,0.122,0.00244,0.374,0.892,105.069,4
655QAfdhzs2uNgDs7YSxPW,"036IY6CphXdsPiqIXdqvCP,6nVcjUJemqpJjc1WevwTvL","Se Abrió la Vela","El Lado de los Rebeldes","La Raíz,La Vela Puerca",2011-03-02,275306,1,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"ska espanol,spanish punk,spanish rock,latin alternative,reggae uruguayo,rock en espanol,rock uruguayo",0.833,0.758,4,-5.021,0,0.047,0.0358,0.00000754,0.114,0.755,92.98,4
1xOEQF08gMK0lHuBrHHQww,"6QEXex1iCdfguOLBPukfkm","Animales Hambrientos","La Teoría del Fuego","Desakato",2016-03-09,201649,1,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"punk urbano,rock en asturiano,spanish punk",0.519,0.918,8,-5.539,1,0.0418,0.0017,0.0000776,0.164,0.447,96.051,4
777zXDJpBufzttU4AJ2dGO,"5bOsFzuJ6QZMr86ezC4oXY","I Don't Want To Set The World On Fire","The Anthology","The Ink Spots",1998-06-16,181066,68,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"lounge,vocal harmony group",0.445,0.146,5,-16.064,1,0.0333,0.962,0.0000105,0.249,0.332,86.637,4
6YefwI4679EKTwDzbvCpRd,"7LdzjdaC5nwZdmP4INCdIE","GARRETTS REVENGE - 2018 Cover","GARRETTS REVENGE - 2018 Cover","Aidan Vaughn",2018-10-12,121709,36,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"",0.781,0.392,7,-14.912,1,0.0462,0.494,0.0197,0.102,0.309,139.951,4
1jDMi92a9zNQuPD3uPMkla,"57DlMWmbVIf2ssJ8QBpBau","Fallen Down","UNDERTALE Soundtrack","Toby Fox",2015-09-15,57818,69,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"indie game soundtrack,pixel",0.624,0.66,2,-12.779,1,0.0569,0.797,0.786,0.114,0.871,110.021,3
598B9RU1jZhObFSQJhisIa,"6hV6oxGLeLFw17DGjIPkYD","Birthday Suit","The Much Much How How and I","Cosmo Sheldrake",2018-04-06,80406,50,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"pov: indie,uk pop",0.701,0.572,8,-8.115,1,0.222,0.83,0.0000843,0.121,0.524,62.542,4
1mJDRVCd0L65QSxfut8r3u,"0e5Rda7VQAY786739xp0Jt","Brittle Bones Nicky","Rare Americans 2","Rare Americans",2021-03-05,202932,54,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"pov: indie",0.773,0.744,1,-6.103,0,0.0689,0.182,0,0.239,0.71,129.954,4
79Ze2WRxpZDoMgi3V6vziD,"1lVrgymnyAR40c556RIY5i","Hijo de la Luna","The Best Of","Stravaganzza",2010-10-27,291600,45,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"reggae catala,spanish metal",0.405,0.955,1,-3.483,0,0.39,0.0217,0,0.122,0.188,160.158,3
0xyhHET6yRf0GQyEH6yexU,"1R7Qi5gy56OoJ8yG6cfJWU","Señoras y Señores","No Hay Futuro","Sonotones",2016-08-26,211453,32,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"punk urbano",0.466,0.953,10,-5.044,0,0.069,0.0000748,0.0164,0.0774,0.433,150.127,4
5BvuyYHjA98IxU0nQUGzZr,"7mnBLXK823vNxN3UWB7Gfz","Heavy Soul","The Big Come Up","The Black Keys",2002-05-14,128893,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"alternative rock,blues rock,garage rock,indie rock,indietronica,modern blues rock,modern rock,punk blues,rock",0.432,0.617,0,-3.125,0,0.049,0.53,0.00553,0.122,0.873,98.326,4
7f922j0QjIUJI7v3aAGQiP,"6wAdcWMCHvamfged5FsKBD","Al Mas Allá","A Casa","Los Daniels",2010-11-09,184053,39,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"latin alternative,latin rock,mexican rock,rock en espanol",0.316,0.936,4,-2.863,0,0.0898,0.0349,0.0392,0.0757,0.665,182.607,4
35xmSciP2D7fkPVQVjYdKe,"7jw9vF1hFRp1k8dDRNRiC5,7wLKrMu5sgKbLpX5Q1aGzM,68FK4zIoGBV9lbaM3kxmZr","Norwegian Reggaeton","Norwegian Reggaeton","NanowaR of Steel,Charly Glamour,Gigatron",2019-07-02,274417,45,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"comic metal,italian metal,spanish metal",0.608,0.804,1,-5.354,1,0.0616,0.0423,0,0.303,0.706,103.914,4
4qn2ZtHRDmcfgVPnl38N8p,"64joRc8km0DL1f5hgPhv7n","El asesino del tiempo","Desequilibrio","Dinamo",2007,212845,38,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"ska espanol",0.62,0.977,9,-1.396,0,0.0408,0.135,0,0.633,0.968,154.184,4
3y7rAWPbsbUpjbqGFxIAww,"5U4BJPDAfeUWRh5BRkAWo1,5UqluPuA0JSWGajQDwEKxC","Adán vs Zeus Rap","Adán vs Zeus Rap","MegaR,Kballero Rap",2020-06-01,226359,36,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"latin viral rap,rap anime",0.63,0.855,9,-7.225,0,0.209,0.195,0,0.425,0.409,85.995,4
57kYeaTLlVpVQMdflUoxYw,"4AP5EFbVVcBv8cfyqO0oqr,62nVRNDLaS8m1p31F6omGw","Rómpase el Vidrio en Caso de Emergencia","Todo Está Encendido","Allison,José Madero",2016-04-15,301687,49,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"latin alternative,latin arena pop,latincore,mexican pop punk,mexican rock,mexican indie",0.442,0.99,0,-1.752,1,0.111,0.000272,0.0000618,0.264,0.303,184.931,4
5WFMNTNftON3cLPLVa7kwi,"5e4btuINxJ9yrpwBqdPqPq","Mundial 2006- Canal 4","Mundial 2006- Canal 4","Señor Trepador",2006-06-12,96783,26,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"spanish rock",0.615,0.825,9,-4.871,1,0.0492,0.0481,0,0.0799,0.874,100.048,4
4bKPR5DH3o3v1FSniZiYEL,"1LtOyg9h0sJidHIFXLaICB,1ZLKV2uVGMytMpDw24stJj","Yoni el Robot","Espichufrenia","Narco,Space Surimi",2017-12-15,277333,36,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap metal espanol,spanish metal,spanish punk,rap underground espanol",0.605,0.79,2,-6.223,1,0.252,0.00804,0,0.227,0.541,174.702,4
63WuQOXohQIxOxIFA2K7bR,"0lAWpj5szCSwM4rUMHYmrr","SUPERMODEL","SUPERMODEL","Måneskin",2022-05-13,148064,68,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"indie rock italiano,italian pop",0.636,0.876,7,-3.413,1,0.0555,0.00164,0,0.117,0.799,120.983,4
3wmy2N3KGBM9qKRRb2bNLr,"32AuV4BxATEf2i7YVhIjht","Una Noche Más","Una Noche Más","Robleis",2021-11-28,167608,50,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"pop argentino",0.904,0.682,5,-4.208,0,0.0898,0.173,0,0.0938,0.93,92.003,4
0vbtURX4qv1l7besfwmnD8,"2KsP6tYLJlTBvSUxnwlVWa,5iNrZmtVMtYev5M9yoWpEq","I Took A Pill In Ibiza - Seeb Remix","At Night, Alone.","Mike Posner,Seeb",2016-05-06,197933,82,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"dance pop,pop,pop dance,pop rap",0.664,0.714,7,-6.645,0,0.111,0.0353,0.00000842,0.0843,0.71,101.969,4
5PeuB1pbYu2YiqJyTcgR1T,"2aEfPkQVURTi7E9BqTOKld","They're Not Happy About Me","They're Not Happy About Me","Gabriel Templar",2021-11-05,238333,43,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"",0.767,0.646,1,-7.45,0,0.101,0.6,0,0.0968,0.654,98.955,4
5Us3svqTvNAdnQfEYfoL5g,"1vqR17Iv8VFdzure1TAXEq","La Trampa es Ley","La Trampa es Ley","LIT killah",2022-02-10,141864,60,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"argentine hip hop,trap argentino,trap latino,trap triste,urbano latino",0.596,0.71,6,-5.815,1,0.136,0.243,0,0.204,0.632,117.871,4
1TsrGEUQWMA7t542V7ppuP,"5Lm1CMoa8VOCBCLZesAcvc","Lent","Punch","Autoheart",2013-07-15,193838,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"hopebeat,pov: indie",0.624,0.928,3,-4.289,1,0.0316,0.218,0,0.312,0.668,102.029,4
5nFQqOyGBIC4jhddXgYNxW,"0V9gYA1mM1zlUk1HKMyb5t","Sácame de aquí","Material inflamable","Gritando en Silencio",2018-11-09,217373,21,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"punk urbano,spanish punk",0.543,0.93,7,-2.928,1,0.0428,0.00018,0,0.204,0.75,94.988,4
5Ujrafg3IAx5DjjBUkndSz,"7usM11Lt7z2GTOHsoyx3BL,3XmmRtLZrddZXoj8R19SCE","Rodeada de idiotas","Ceniza y viento","Cobardes,Iñaki Antón 'Uoho'",2020-02-28,270326,31,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"",0.539,0.793,11,-7.211,1,0.0512,0.00579,0.0000905,0.132,0.417,149.166,4
2GZKHCkIh25MTJHAFT7YoQ,"2cvEw5LbWVI1CspbDOgmcQ","Naixen Primaveres","Naixen Primaveres","Aspencat",2011-02-19,205866,31,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"indie valenciana,rap catala,reggae catala,rock catala,ska catala,ska espanol",0.6,0.917,9,-4.061,0,0.0748,0.0277,0,0.166,0.762,181.993,3
6xiXTpLR2J7epOmttWW984,"14lvrkdaXxggonwjKZpePM","Mecha","Mecha","Chano",2021-05-21,189355,42,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"argentine telepop,cumbia pop,pop argentino",0.699,0.729,6,-4.506,0,0.0377,0.135,0.0000027,0.334,0.637,93.971,4
1Fw3koFuC2VWhPneAX2Gz4,"1cJj2RhXgDjBjqBLkWcwxL,6n9AMBoOCFNtJY9lUpNCnt","Bedroom Rockstar","Bedroom Rockstar","Blame Blop,Kike con más",2022-02-02,174000,19,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"tontipop",0.47,0.933,10,-8.024,1,0.0775,0.242,0.0000137,0.188,0.637,99.366,4
7fVAyNC0cFsCNiGxCgSbwV,"6KdA3OTFFfBUvU6dEDtQ6o","Aquellos Años","Ispilura Begira","The Bobby's",2018-09-28,225176,21,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"punk euskera,street punk espanol",0.564,0.983,2,-2.041,1,0.0457,0.00195,0,0.215,0.722,130.031,4
6IMZPYjW7FKdpMJcybAQMW,"2e3P7zO9duFmWItDELoQfq","Volar","Amén","Agua Bendita",1993-01-01,138814,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"ska catala,ska espanol,spanish punk",0.289,0.842,1,-6.902,0,0.052,0.00547,0.466,0.109,0.791,197.71,4
4umN41ggyywUcvMbZxhcHR,"6CwfuxIqcltXDGjfZsMd9A","Oh No!","The Family Jewels","MARINA",2009-07-15,180466,61,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"metropopolis,pop,pov: indie,uk alternative pop",0.776,0.9,0,-3.97,1,0.0382,0.058,0,0.256,0.963,127.051,4
2bFi0AdS4Ylh0BeJar5yw1,"3pGly9FAB9GLVX1wkNTXoP","En Tarros de Miel","Y Evoluciona el Hombre (Salvajes Civilizados)","Sinkope",2003-01-01,257133,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"indie extremena,punk urbano,spanish punk",0.595,0.836,5,-6.611,1,0.0623,0.000129,0,0.0774,0.174,95.995,4
7tiu52iT5YeFY7QhOCpmOs,"0luDJsRYWbHW2Sj1I5TPrE","Esbarzers","La Polseguera","La Gossa Sorda",2014-07-11,265386,42,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"musica valenciana,reggae catala,rock catala",0.816,0.804,6,-5.914,0,0.0365,0.0474,0,0.0838,0.963,143.97,4
6Ur2sj2Q8E2Dp4x3erQWN4,"5EBH204cwRkvAWknwTAjCQ","Trasegando","La Patera","Marea",1999-07-26,166493,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"punk urbano,spanish punk",0.479,0.976,11,-4.397,1,0.085,0.0000863,0.00946,0.179,0.626,89.89,4
0uRC1one5JBBT6MyxNRcjy,"7xzBMbJO4ooYoW2mJxX09u","Corazones Ambulantes","Ecos de Aventura","Valira",2019-03-15,259043,28,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"indie valenciana",0.586,0.655,2,-4.181,1,0.0424,0.0107,0,0.165,0.884,181.916,4
0tKdc5LRn5omaRRJJQ5wlh,"60nua3AsVSfADZtg5Hdz3W","Muchachos Esta Noche Me Emborracho","Tango Latino","La Mosca Tse-Tse",2003-01-01,229066,49,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"latin alternative,latin rock,rock en espanol,ska argentino",0.616,0.764,7,-6.232,0,0.0424,0.53,0,0.0653,0.913,113.917,4
2NdH1GtFbmcoUQBkvX0zUL,"0EO3YQXPxGzwGkLkXCbTdG","Español","La teoría del fin","Ciniko el Octavo Arte",2019-02-27,237166,22,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap politico,rap underground espanol",0.436,0.809,2,-6.59,1,0.35,0.0419,0,0.104,0.622,170.31,4
45PIqvbAcMWK8DC3QkQu5p,"1umerBh1KcDTAlg5OI6hak","Esclavos","Esclavos","Mala Praxis",2018-05-01,180307,33,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap politico",0.74,0.734,1,-2.116,1,0.262,0.431,0,0.16,0.82,97.541,4
4cX2HECxTnhFTGHJ72RYt1,"6ClUcM4dNXay3rFb4hSMbg","Purificación","Recopilación, Vol. II","Día Sexto",2015-02-01,327262,26,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap galego,rap politico,spanish hip hop",0.597,0.936,2,-3.77,1,0.0997,0.498,0,0.245,0.884,163.001,4
1Bddl2xpVtMPwn78K8dHu3,"6yAMRosx47X5w8mgH5qymJ,4xYWwmYOOQLNfkvk4ll3Gg","La Cigarra y la Hormiga","Azul/Rojo","Sons of Aguirre,Scila",2018-05-04,330146,29,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap metal espanol,rap politico,spanish punk,melodic groove metal",0.667,0.905,11,-6.062,1,0.14,0.0328,0,0.278,0.476,102.478,4
2Kbr1l42WvrWR0O9BaOIGe,"0ecMaXEm4sV6sndUYsyvmU","El Pais de Alicia","Difícil Ser Humano","Envidia Kotxina",2008-04-23,183635,46,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"punk urbano,spanish punk",0.511,0.986,2,-2.47,1,0.188,0.0145,0.0117,0.326,0.578,174.9,4
6nSmBTQCy2yZLj8NjNnqcL,"2mjC7Pmu2NA6dZ1ZIYoLLu","Comancheria","Comancheria","Los Chikos del Maiz",2019-10-04,208346,40,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap politico,spanish hip hop,spanish punk",0.588,0.94,11,-4.62,0,0.315,0.37,0,0.107,0.725,96.965,4
7gwT3HGL84vF7bgtwL1N88,"3SCOuAxngTC1yGjKMcIPEd","Ojos Marrones","Ojos Marrones","Lasso",2022-06-03,198520,68,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"pop venezolano",0.809,0.649,8,-4.433,0,0.0416,0.0407,0,0.145,0.72,120.014,4
5rLi8B8qgk6qThwRnKHW2P,"20JZFwl6HVl6yg8a4H3ZqK","The Ballad of Mona Lisa","Vices & Virtues","Panic! At The Disco",2011-03-18,226680,65,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"pop",0.436,0.893,9,-4.18,0,0.0556,0.000362,0,0.103,0.0794,124.113,4
38SWtyvUlLY7JRztpPB7N0,"5DkmrXKeWgDS86KKEw45o6","L'acqua der tevere","La morte di rinquore (14/2/08)","Rancore",2016-07-15,95242,40,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"italian hip hop,italian underground hip hop",0.55,0.467,2,-9.329,0,0.268,0.831,0,0.259,0.908,113.475,1
13yE6UlhBfDgGZ56xUCnXu,"13JJKrUewC1CJYmIDXQNoH","Razones","Bipolar","El Cuarteto De Nos",2009-11-17,219960,47,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rock uruguayo",0.652,0.831,11,-3.823,0,0.0331,0.245,0,0.128,0.773,107.982,4
6rj4baRaVhzNcXk3bu4afW,"4rzDfi2jOKIBcdvByO4V0n","La mejicana","Fotografías","Tata Barahona",2011-07-11,222426,38,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"chilean indie,chilean rock,musica mapuche,nueva cancion,nueva trova chilena",0.454,0.549,9,-9.779,0,0.0693,0.818,0.0000569,0.363,0.44,175.234,3
31Fhs0pNaSsxYEavOPPN88,"2FwMmxiCWQhEyO9k0nOyNF","Puta Locura","Puta Locura","Blake",2017-06-25,222313,1,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap politico,spanish hip hop",0.868,0.456,2,-10.427,0,0.103,0.34,0,0.0917,0.639,95.047,4
2hS7Bn1HsYlBw4xQ6drw1u,"2eFUnvJtf63hm3BVkh191I,1VqT7an1fL4BqgPEx4E3HK,2FkI7WO9HIEamPILpRbiRu","Get High","Metamorfosis","Elane,DAAX,Fran Massarelli",2022-02-04,154333,26,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap underground espanol",0.699,0.699,0,-7.17,1,0.24,0.603,0,0.332,0.549,90.209,4
3BVdbbFSuhVBHsvCgqCSTx,"1UM5OPJuE5dGDgyPSNSAqH","Seguimos en Pie","El Baile de los Caídos","Lepoka",2020-09-04,166436,38,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"spanish folk metal,spanish metal",0.438,0.974,0,-3.352,1,0.113,0.00207,0,0.337,0.779,182.218,4
2lXPDGSJBfF3tvelCmPfUN,"56n1NeXsTOOxjX3Z4lVMTJ,0ZHPrnImGh4re3TbSNkoZl","Cara B","Redención (Versión Exclusiva Spotify)","SFDK,Beret",2018-03-02,262493,52,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"rap politico,rap underground espanol,spanish hip hop,spanish pop",0.763,0.751,8,-4.484,1,0.267,0.159,0,0.0583,0.871,176.057,4
1IV1pNKKPtSeJEA5BPTu1e,"3cYtYmszNg6rquLVXzKo8C,04xcAIuMLDs6qBgxEUmtJo,38DBE6I1gyjQc3VBflqh7P","Leave It All To Me (iCarly chill)","Leave It All To Me (iCarly chill)","Torpe,Baby Tyson,Seb Tik",2021-05-25,76153,0,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"",0.526,0.597,2,-7.262,1,0.157,0.73,0,0.282,0.655,207.771,5
6Zq5MmCCWhZMdcsZVbCsbg,"5VaZkkL06t8ziwLLlAp6xu","A Puñetazos Con los Abrazos","A Puñetazos Con los Abrazos","Silencio Absoluto",2012-03-20,250666,29,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"punk urbano,spanish punk",0.617,0.849,4,-3.962,0,0.0913,0.0826,0,0.11,0.616,163.995,4
3Nz3EIAo136Ki1fh7hXcfc,"6QEXex1iCdfguOLBPukfkm","Octubres Rotos","Con el Viento de Cara","Desakato",2008-01-02,201106,4,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"punk urbano,rock en asturiano,spanish punk",0.584,0.879,2,-5.189,1,0.0361,0.000157,0.000384,0.182,0.302,134.974,4
0HqZX76SFLDz2aW8aiqi7G,"53XhwfbYqKCa1cC15pYq2q","Bones","Bones","Imagine Dragons",2022-03-11,165264,76,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"modern rock,pop,rock",0.773,0.742,5,-3.678,0,0.046,0.0206,0,0.0754,0.571,114.071,4
17pOLaBouf2EleJjsHfJSg,"0UpuH5U4nZ3UGGUJi0Zfbp,1Ek3VdZ8EPmcvgRIqnHlrF","Hooked On A Feeling","Hooked on a Feeling - Remixes","Blue Swede,Björn Skifs",1990-08-05,172866,51,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"classic swedish pop",0.547,0.82,8,-6.728,1,0.0805,0.261,0,0.3,0.933,118.208,4
06qEGQMavekDfu9fVsFAMz,"3vLHHLcJnVDoKOyKYdH1g6","I Love Rock 'n' Roll","ReCovered Hits, Vol. 2","The Black Jets",2010-08-02,177086,56,spotify:user:jkdl2p4vy07u8n6l77n4vp634,2024-08-18T15:14:44Z,"",0.762,0.482,4,-4.35,0,0.0734,0.0725,0.00000326,0.0802,0.684,94.009,4
